itemname,price,type,count
Transient Fortitude,240, Mod,1
Transient Fortitude,250, Mod,1
Transient Fortitude,260, Mod,1
Transient Fortitude,270, Mod,1
Transient Fortitude,280, Mod,1
Transient Fortitude,300, Mod,7
Transient Fortitude,320, Mod,2
Transient Fortitude,330, Mod,1
Transient Fortitude,340, Mod,3
Transient Fortitude,345, Mod,1
Transient Fortitude,350, Mod,9
Transient Fortitude,375, Mod,2
Transient Fortitude,400, Mod,1
Trick Mag,1, Mod,45
Trinity Prime Blueprint,11, Blueprint,2
Trinity Prime Blueprint,15, Blueprint,3
Trinity Prime Blueprint,18, Blueprint,1
Trinity Prime Blueprint,19, Blueprint,2
Trinity Prime Blueprint,20, Blueprint,37
Trinity Prime Blueprint,21, Blueprint,2
Trinity Prime Blueprint,22, Blueprint,3
Trinity Prime Blueprint,23, Blueprint,5
Trinity Prime Blueprint,24, Blueprint,4
Trinity Prime Blueprint,25, Blueprint,27
Trinity Prime Blueprint,26, Blueprint,3
Trinity Prime Blueprint,27, Blueprint,2
Trinity Prime Blueprint,28, Blueprint,12
Trinity Prime Blueprint,29, Blueprint,4
Trinity Prime Blueprint,30, Blueprint,24
Trinity Prime Blueprint,35, Blueprint,6
Trinity Prime Blueprint,40, Blueprint,3
Trinity Prime Blueprint,47, Blueprint,1
Trinity Prime Blueprint,60, Blueprint,1
Trinity Prime Blueprint,85, Blueprint,1
Trinity Prime Chassis,2, Blueprint,19
Trinity Prime Chassis,3, Blueprint,11
Trinity Prime Chassis,4, Blueprint,36
Trinity Prime Chassis,5, Blueprint,45
Trinity Prime Chassis,7, Blueprint,5
Trinity Prime Chassis,8, Blueprint,3
Trinity Prime Chassis,9, Blueprint,2
Trinity Prime Chassis,10, Blueprint,15
Trinity Prime Chassis,13, Blueprint,1
Trinity Prime Chassis,14, Blueprint,1
Trinity Prime Chassis,15, Blueprint,8
Trinity Prime Chassis,20, Blueprint,3
Trinity Prime Chassis,25, Blueprint,1
Trinity Prime Chassis,30, Blueprint,6
Trinity Prime Chassis,40, Blueprint,2
Trinity Prime Chassis,45, Blueprint,1
Trinity Prime Chassis,50, Blueprint,1
Trinity Prime Helmet,20, Blueprint,1
Trinity Prime Helmet,30, Blueprint,1
Trinity Prime Helmet,35, Blueprint,2
Trinity Prime Helmet,40, Blueprint,4
Trinity Prime Helmet,42, Blueprint,1
Trinity Prime Helmet,44, Blueprint,1
Trinity Prime Helmet,45, Blueprint,6
Trinity Prime Helmet,47, Blueprint,1
Trinity Prime Helmet,48, Blueprint,2
Trinity Prime Helmet,49, Blueprint,3
Trinity Prime Helmet,50, Blueprint,25
Trinity Prime Helmet,52, Blueprint,2
Trinity Prime Helmet,53, Blueprint,2
Trinity Prime Helmet,54, Blueprint,4
Trinity Prime Helmet,55, Blueprint,12
Trinity Prime Helmet,57, Blueprint,1
Trinity Prime Helmet,58, Blueprint,2
Trinity Prime Helmet,59, Blueprint,3
Trinity Prime Helmet,60, Blueprint,27
Trinity Prime Helmet,64, Blueprint,2
Trinity Prime Helmet,65, Blueprint,9
Trinity Prime Helmet,69, Blueprint,2
Trinity Prime Helmet,70, Blueprint,4
Trinity Prime Helmet,75, Blueprint,7
Trinity Prime Set,160, Set,1
Trinity Prime Set,175, Set,3
Trinity Prime Set,180, Set,16
Trinity Prime Set,185, Set,8
Trinity Prime Set,189, Set,5
Trinity Prime Set,190, Set,24
Trinity Prime Set,195, Set,8
Trinity Prime Set,197, Set,2
Trinity Prime Set,198, Set,3
Trinity Prime Set,199, Set,12
Trinity Prime Set,200, Set,42
Trinity Prime Set,205, Set,3
Trinity Prime Set,209, Set,1
Trinity Prime Set,210, Set,15
Trinity Prime Set,214, Set,1
Trinity Prime Set,215, Set,5
Trinity Prime Set,219, Set,2
Trinity Prime Set,220, Set,12
Trinity Prime Set,224, Set,1
Trinity Prime Set,225, Set,3
Trinity Prime Set,228, Set,1
Trinity Prime Set,230, Set,7
Trinity Prime Set,240, Set,2
Trinity Prime Set,250, Set,12
Trinity Prime Set,300, Set,2
Trinity Prime Set,350, Set,2
Trinity Prime Systems,5, Blueprint,1
Trinity Prime Systems,50, Blueprint,3
Trinity Prime Systems,60, Blueprint,3
Trinity Prime Systems,64, Blueprint,2
Trinity Prime Systems,65, Blueprint,3
Trinity Prime Systems,70, Blueprint,20
Trinity Prime Systems,72, Blueprint,2
Trinity Prime Systems,73, Blueprint,1
Trinity Prime Systems,74, Blueprint,4
Trinity Prime Systems,75, Blueprint,19
Trinity Prime Systems,77, Blueprint,1
Trinity Prime Systems,78, Blueprint,9
Trinity Prime Systems,79, Blueprint,1
Trinity Prime Systems,80, Blueprint,25
Trinity Prime Systems,82, Blueprint,4
Trinity Prime Systems,83, Blueprint,1
Trinity Prime Systems,85, Blueprint,9
Trinity Prime Systems,89, Blueprint,2
Trinity Prime Systems,90, Blueprint,12
Trinity Prime Systems,95, Blueprint,2
Trinity Prime Systems,100, Blueprint,4
Trinity Prime Systems,120, Blueprint,1
Triple Tap,25, Mod,2
Triple Tap,50, Mod,1
True Punishment,4, Mod,2
True Steel,1, Mod,1
Twitch,8, Mod,1000
Twitch,200, Mod,1
Unairu Lens,3, Focus Lens,2
Unairu Lens,4, Focus Lens,5
Unairu Lens,5, Focus Lens,17
Unairu Lens,7, Focus Lens,5
Unairu Lens,8, Focus Lens,10
Unairu Lens,9, Focus Lens,1
Unairu Lens,10, Focus Lens,12
Unairu Lens,30, Focus Lens,3
Uncommon Fusion Core,1, Fusion Core,100
Undying Will,2, Mod,5
Undying Will,3, Mod,10
Undying Will,7, Mod,1
Undying Will,8, Mod,2
Undying Will,10, Mod,2
Unleashed,5, Mod,1
Unleashed,8, Mod,2
Vacuum,1, Mod,74
Vacuum,2, Mod,5
Vacuum,5, Mod,1
Vampire Leech,7, Mod,1
Vampire Leech,9, Mod,5
Vampire Leech,10, Mod,32
Vampire Leech,11, Mod,1
Vampire Leech,12, Mod,12
Vampire Leech,13, Mod,1
Vampire Leech,14, Mod,2
Vampire Leech,15, Mod,5
Vampire Leech,20, Mod,1
Vanguard Rhino Helmet,100, Arcane Helmet,1
Vanguard Rhino Helmet,200, Arcane Helmet,2
Vanguard Rhino Helmet,270, Arcane Helmet,1
Vanguard Rhino Helmet,275, Arcane Helmet,1
Vanguard Rhino Helmet,280, Arcane Helmet,1
Vanguard Rhino Helmet,290, Arcane Helmet,2
Vanguard Rhino Helmet,299, Arcane Helmet,1
Vanguard Rhino Helmet,300, Arcane Helmet,12
Vanguard Rhino Helmet,350, Arcane Helmet,7
Vanguard Rhino Helmet,370, Arcane Helmet,1
Vanguard Rhino Helmet,390, Arcane Helmet,1
Vanguard Rhino Helmet,395, Arcane Helmet,1
Vanguard Rhino Helmet,400, Arcane Helmet,1
Vanguard Rhino Helmet,500, Arcane Helmet,1
Vaporize,1, Mod,43
Vasto Prime Barrel,1, Blueprint,4
Vasto Prime Barrel,2, Blueprint,11
Vasto Prime Barrel,3, Blueprint,11
Vasto Prime Barrel,4, Blueprint,5
Vasto Prime Barrel,5, Blueprint,9
Vasto Prime Barrel,7, Blueprint,1
Vasto Prime Barrel,10, Blueprint,1
Vasto Prime Blueprint,2, Blueprint,1
Vasto Prime Blueprint,3, Blueprint,1
Vasto Prime Blueprint,5, Blueprint,4
Vasto Prime Blueprint,6, Blueprint,1
Vasto Prime Blueprint,7, Blueprint,2
Vasto Prime Blueprint,8, Blueprint,6
Vasto Prime Blueprint,9, Blueprint,7
Vasto Prime Blueprint,10, Blueprint,8
Vasto Prime Blueprint,11, Blueprint,1
Vasto Prime Blueprint,12, Blueprint,3
Vasto Prime Blueprint,15, Blueprint,1
Vasto Prime Blueprint,20, Blueprint,1
Vasto Prime Blueprint,25, Blueprint,3
Vasto Prime Blueprint,55, Blueprint,2
Vasto Prime Receiver,1, Blueprint,1
Vasto Prime Receiver,2, Blueprint,13
Vasto Prime Receiver,3, Blueprint,29
Vasto Prime Receiver,4, Blueprint,22
Vasto Prime Receiver,5, Blueprint,24
Vasto Prime Receiver,6, Blueprint,1
Vasto Prime Receiver,7, Blueprint,3
Vasto Prime Receiver,10, Blueprint,5
Vasto Prime Receiver,13, Blueprint,1
Vasto Prime Receiver,15, Blueprint,2
Vasto Prime Set,10, Set,2
Vasto Prime Set,12, Set,1
Vasto Prime Set,13, Set,1
Vasto Prime Set,14, Set,7
Vasto Prime Set,15, Set,16
Vasto Prime Set,17, Set,1
Vasto Prime Set,18, Set,4
Vasto Prime Set,19, Set,1
Vasto Prime Set,20, Set,18
Vasto Prime Set,24, Set,1
Vasto Prime Set,25, Set,3
Vasto Prime Set,30, Set,3
Vasto Prime Set,35, Set,5
Vasto Prime Set,42, Set,1
Vasto Prime Set,55, Set,1
Vasto Prime Set,60, Set,1
Vaykor Hek,20, Syndicate,3
Vaykor Hek,25, Syndicate,12
Vaykor Hek,27, Syndicate,1
Vaykor Hek,28, Syndicate,1
Vaykor Hek,29, Syndicate,4
Vaykor Hek,30, Syndicate,33
Vaykor Hek,32, Syndicate,1
Vaykor Hek,33, Syndicate,1
Vaykor Hek,34, Syndicate,2
Vaykor Hek,35, Syndicate,15
Vaykor Hek,37, Syndicate,1
Vaykor Hek,38, Syndicate,1
Vaykor Hek,40, Syndicate,4
Vaykor Hek,45, Syndicate,1
Vaykor Hek,50, Syndicate,2
Vaykor Marelok,20, Syndicate,2
Vaykor Marelok,23, Syndicate,1
Vaykor Marelok,25, Syndicate,17
Vaykor Marelok,28, Syndicate,2
Vaykor Marelok,29, Syndicate,4
Vaykor Marelok,30, Syndicate,32
Vaykor Marelok,34, Syndicate,3
Vaykor Marelok,35, Syndicate,9
Vaykor Marelok,38, Syndicate,1
Vaykor Marelok,40, Syndicate,3
Vaykor Marelok,45, Syndicate,1
Vazarin Lens,4, Focus Lens,1
Vazarin Lens,5, Focus Lens,1
Vazarin Lens,6, Focus Lens,2
Vazarin Lens,7, Focus Lens,7
Vazarin Lens,8, Focus Lens,2
Vazarin Lens,9, Focus Lens,4
Vazarin Lens,10, Focus Lens,13
Vazarin Lens,20, Focus Lens,3
Vectis Prime Barrel,2, Blueprint,3
Vectis Prime Barrel,3, Blueprint,10
Vectis Prime Barrel,4, Blueprint,17
Vectis Prime Barrel,5, Blueprint,38
Vectis Prime Barrel,7, Blueprint,1
Vectis Prime Barrel,8, Blueprint,1
Vectis Prime Barrel,10, Blueprint,2
Vectis Prime Barrel,12, Blueprint,1
Vectis Prime Barrel,14, Blueprint,3
Vectis Prime Barrel,15, Blueprint,1
Vectis Prime Blueprint,10, Blueprint,9
Vectis Prime Blueprint,12, Blueprint,4
Vectis Prime Blueprint,13, Blueprint,1
Vectis Prime Blueprint,14, Blueprint,3
Vectis Prime Blueprint,15, Blueprint,22
Vectis Prime Blueprint,16, Blueprint,1
Vectis Prime Blueprint,17, Blueprint,1
Vectis Prime Blueprint,19, Blueprint,2
Vectis Prime Blueprint,20, Blueprint,10
Vectis Prime Blueprint,24, Blueprint,1
Vectis Prime Blueprint,25, Blueprint,2
Vectis Prime Blueprint,29, Blueprint,1
Vectis Prime Receiver,30, Blueprint,2
Vectis Prime Receiver,35, Blueprint,3
Vectis Prime Receiver,40, Blueprint,1
Vectis Prime Receiver,50, Blueprint,3
Vectis Prime Receiver,60, Blueprint,3
Vectis Prime Receiver,70, Blueprint,6
Vectis Prime Receiver,75, Blueprint,5
Vectis Prime Receiver,80, Blueprint,9
Vectis Prime Receiver,85, Blueprint,5
Vectis Prime Receiver,90, Blueprint,2
Vectis Prime Receiver,100, Blueprint,1
Vectis Prime Receiver,120, Blueprint,1
Vectis Prime Receiver,180, Blueprint,2
Vectis Prime Set,99, Set,1
Vectis Prime Set,100, Set,2
Vectis Prime Set,110, Set,3
Vectis Prime Set,120, Set,2
Vectis Prime Set,124, Set,1
Vectis Prime Set,125, Set,2
Vectis Prime Set,130, Set,2
Vectis Prime Set,140, Set,3
Vectis Prime Set,145, Set,3
Vectis Prime Set,149, Set,2
Vectis Prime Set,150, Set,29
Vectis Prime Set,160, Set,3
Vectis Prime Set,165, Set,1
Vectis Prime Set,170, Set,1
Vectis Prime Set,180, Set,1
Vectis Prime Set,185, Set,1
Vectis Prime Set,200, Set,2
Vectis Prime Stock,10, Blueprint,1
Vectis Prime Stock,12, Blueprint,2
Vectis Prime Stock,15, Blueprint,2
Vectis Prime Stock,18, Blueprint,5
Vectis Prime Stock,19, Blueprint,5
Vectis Prime Stock,20, Blueprint,18
Vectis Prime Stock,24, Blueprint,5
Vectis Prime Stock,25, Blueprint,11
Vectis Prime Stock,30, Blueprint,1
Vectis Prime Stock,40, Blueprint,2
Vengeful Revenant,185, Mod,1
Vengeful Revenant,199, Mod,1
Vengeful Revenant,200, Mod,7
Vengeful Revenant,210, Mod,2
Vengeful Revenant,215, Mod,1
Vengeful Revenant,220, Mod,1
Vengeful Revenant,225, Mod,5
Vengeful Revenant,230, Mod,1
Vengeful Revenant,232, Mod,1
Vengeful Revenant,240, Mod,9
Vengeful Revenant,245, Mod,1
Vengeful Revenant,249, Mod,3
Vengeful Revenant,250, Mod,17
Vengeful Revenant,255, Mod,1
Vengeful Revenant,265, Mod,1
Vengeful Revenant,270, Mod,2
Vengeful Revenant,274, Mod,1
Vengeful Revenant,275, Mod,3
Vengeful Revenant,279, Mod,1
Vengeful Revenant,280, Mod,2
Vengeful Revenant,289, Mod,1
Vengeful Revenant,290, Mod,5
Vengeful Revenant,295, Mod,3
Vengeful Revenant,298, Mod,1
Vengeful Revenant,299, Mod,2
Vengeful Revenant,300, Mod,12
Vengeful Revenant,310, Mod,1
Vengeful Revenant,320, Mod,3
Vengeful Revenant,325, Mod,5
Vengeful Revenant,330, Mod,1
Vengeful Revenant,340, Mod,4
Vengeful Revenant,344, Mod,1
Vengeful Revenant,345, Mod,2
Vengeful Revenant,348, Mod,1
Vengeful Revenant,349, Mod,2
Vengeful Revenant,350, Mod,13
Vengeful Revenant,359, Mod,1
Vengeful Revenant,360, Mod,1
Vengeful Revenant,370, Mod,3
Vengeful Revenant,371, Mod,1
Vengeful Revenant,372, Mod,1
Vengeful Revenant,374, Mod,1
Vengeful Revenant,375, Mod,3
Vengeful Revenant,380, Mod,6
Vengeful Revenant,384, Mod,1
Vengeful Revenant,385, Mod,3
Vengeful Revenant,389, Mod,1
Vengeful Revenant,390, Mod,1
Vengeful Revenant,394, Mod,2
Vengeful Revenant,395, Mod,1
Vengeful Revenant,398, Mod,1
Vengeful Revenant,399, Mod,2
Vengeful Revenant,400, Mod,17
Vengeful Revenant,420, Mod,1
Vengeful Revenant,425, Mod,1
Vengeful Revenant,430, Mod,2
Vengeful Revenant,435, Mod,1
Vengeful Revenant,437, Mod,1
Vengeful Revenant,440, Mod,2
Vengeful Revenant,445, Mod,1
Vengeful Revenant,449, Mod,2
Vengeful Revenant,450, Mod,8
Vengeful Revenant,475, Mod,2
Vengeful Revenant,485, Mod,1
Vengeful Revenant,500, Mod,10
Vengeful Revenant,600, Mod,5
Vengeful Revenant,650, Mod,1
Vengeful Revenant,690, Mod,1
Vengeful Revenant,698, Mod,1
Vengeful Revenant,720, Mod,1
Vengeful Revenant,800, Mod,1
Venom Dose,10, Mod,44
Venom Dose,12, Mod,2
Venom Dose,13, Mod,1
Venom Dose,15, Mod,1
Venom Dose,20, Mod,82
Venom Dose,30, Mod,1
Venomous Clip,6, Mod,1
Venomous Clip,10, Mod,2
Venomous Clip,14, Mod,1
Venomous Clip,20, Mod,10
Venomous Rise,25, Mod,1000
Vermilion Storm,60, Mod,1
Vermilion Storm,70, Mod,2
Vermilion Storm,80, Mod,2
Vermilion Storm,90, Mod,2
Vermilion Storm,95, Mod,1
Vermilion Storm,100, Mod,6
Vermilion Storm,120, Mod,1
Vespa Nyx Helmet,50, Arcane Helmet,1
Vespa Nyx Helmet,60, Arcane Helmet,1
Vespa Nyx Helmet,75, Arcane Helmet,1
Vespa Nyx Helmet,100, Arcane Helmet,2
Vespa Nyx Helmet,200, Arcane Helmet,1
Vespa Nyx Helmet,250, Arcane Helmet,1
Vexing Retaliation,10, Mod,3
Vexing Retaliation,11, Mod,1
Vexing Retaliation,12, Mod,3
Vexing Retaliation,14, Mod,1
Vexing Retaliation,15, Mod,1
Vicious Frost,3, Mod,1
Vicious Frost,4, Mod,4
Vicious Frost,5, Mod,12
Vicious Frost,6, Mod,13
Vicious Frost,7, Mod,9
Vicious Frost,8, Mod,8
Vicious Frost,9, Mod,2
Vicious Frost,10, Mod,6
Vicious Frost,11, Mod,1
Vicious Frost,15, Mod,4
Vicious Frost,20, Mod,2
Vicious Spread,5, Mod,4
Vicious Spread,6, Mod,1
Vicious Spread,8, Mod,13
Vicious Spread,9, Mod,27
Vicious Spread,10, Mod,40
Vicious Spread,11, Mod,1
Vicious Spread,14, Mod,1
Vicious Spread,15, Mod,2
Vicious Spread,19, Mod,1
Vicious Spread,30, Mod,1
Vigor,3, Mod,1
Vigor,4, Mod,17
Vigor,5, Mod,29
Vigor,9, Mod,1
Vigor,10, Mod,12
Vigor,15, Mod,2
Vigor,25, Mod,1
Vile Acceleration,5, Mod,3
Vile Acceleration,7, Mod,4
Vile Acceleration,8, Mod,17
Vile Acceleration,9, Mod,19
Vile Acceleration,10, Mod,31
Vile Acceleration,12, Mod,3
Vile Acceleration,13, Mod,2
Vile Acceleration,14, Mod,3
Vile Acceleration,15, Mod,3
Vile Acceleration,95, Mod,1
Vile Precision,2, Mod,1
Vile Precision,3, Mod,7
Vile Precision,5, Mod,11
Virulent Scourge,1, Mod,1
Virulent Scourge,2, Mod,5
Virulent Scourge,3, Mod,20
Virulent Scourge,4, Mod,16
Virulent Scourge,5, Mod,24
Virulent Scourge,8, Mod,1
Virulent Scourge,10, Mod,6
Virulent Scourge,15, Mod,1
Vital Sense,2, Mod,2
Vital Sense,3, Mod,17
Vital Sense,4, Mod,34
Vital Sense,5, Mod,38
Vital Sense,6, Mod,1
Vital Sense,8, Mod,2
Vital Sense,10, Mod,2
Vital Sense,12, Mod,1
Vital Sense,15, Mod,5
Vital Systems Bypass,25, Mod,1
Vitality,3, Mod,408
Vitality,40, Mod,1
Vitality,45, Mod,1
Vitality,60, Mod,2
Vitality,65, Mod,1
Vitality,70, Mod,2
Vitality,75, Mod,2
Vitality,80, Mod,2
Vitality,85, Mod,1
Vitality,88, Mod,1
Vitality,90, Mod,2
Vitality,94, Mod,1
Vitality,95, Mod,2
Vitality,100, Mod,7
Vitality,105, Mod,1
Volcanic Edge,3, Mod,1
Volcanic Edge,4, Mod,1
Volcanic Edge,5, Mod,13
Volcanic Edge,6, Mod,7
Volcanic Edge,7, Mod,13
Volcanic Edge,8, Mod,4
Volcanic Edge,9, Mod,1
Volcanic Edge,10, Mod,1
Volcanic Edge,15, Mod,3
Volt Prime Blueprint,2, Blueprint,4
Volt Prime Blueprint,3, Blueprint,9
Volt Prime Blueprint,4, Blueprint,20
Volt Prime Blueprint,5, Blueprint,40
Volt Prime Blueprint,6, Blueprint,1
Volt Prime Blueprint,7, Blueprint,1
Volt Prime Blueprint,8, Blueprint,1
Volt Prime Blueprint,10, Blueprint,9
Volt Prime Blueprint,12, Blueprint,1
Volt Prime Blueprint,15, Blueprint,1
Volt Prime Blueprint,20, Blueprint,9
Volt Prime Blueprint,25, Blueprint,1
Volt Prime Blueprint,35, Blueprint,3
Volt Prime Blueprint,40, Blueprint,1
Volt Prime Chassis,25, Blueprint,3
Volt Prime Chassis,29, Blueprint,1
Volt Prime Chassis,30, Blueprint,14
Volt Prime Chassis,35, Blueprint,11
Volt Prime Chassis,37, Blueprint,1
Volt Prime Chassis,38, Blueprint,3
Volt Prime Chassis,39, Blueprint,4
Volt Prime Chassis,40, Blueprint,40
Volt Prime Chassis,43, Blueprint,1
Volt Prime Chassis,44, Blueprint,1
Volt Prime Chassis,45, Blueprint,11
Volt Prime Chassis,46, Blueprint,1
Volt Prime Chassis,48, Blueprint,1
Volt Prime Chassis,49, Blueprint,3
Volt Prime Chassis,50, Blueprint,13
Volt Prime Chassis,52, Blueprint,1
Volt Prime Chassis,55, Blueprint,2
Volt Prime Chassis,60, Blueprint,3
Volt Prime Chassis,80, Blueprint,2
Volt Prime Helmet,2, Blueprint,1
Volt Prime Helmet,3, Blueprint,23
Volt Prime Helmet,4, Blueprint,29
Volt Prime Helmet,5, Blueprint,43
Volt Prime Helmet,7, Blueprint,3
Volt Prime Helmet,8, Blueprint,1
Volt Prime Helmet,9, Blueprint,1
Volt Prime Helmet,10, Blueprint,4
Volt Prime Helmet,15, Blueprint,2
Volt Prime Helmet,20, Blueprint,6
Volt Prime Helmet,25, Blueprint,1
Volt Prime Helmet,30, Blueprint,2
Volt Prime Helmet,35, Blueprint,1
Volt Prime Helmet,50, Blueprint,1
Volt Prime Set,20, Set,2
Volt Prime Set,80, Set,1
Volt Prime Set,95, Set,1
Volt Prime Set,100, Set,4
Volt Prime Set,110, Set,6
Volt Prime Set,115, Set,4
Volt Prime Set,119, Set,3
Volt Prime Set,120, Set,22
Volt Prime Set,125, Set,4
Volt Prime Set,130, Set,26
Volt Prime Set,134, Set,1
Volt Prime Set,135, Set,4
Volt Prime Set,139, Set,2
Volt Prime Set,140, Set,12
Volt Prime Set,145, Set,1
Volt Prime Set,149, Set,1
Volt Prime Set,150, Set,12
Volt Prime Set,155, Set,1
Volt Prime Set,170, Set,1
Volt Prime Set,175, Set,1
Volt Prime Set,180, Set,3
Volt Prime Set,199, Set,1
Volt Prime Set,200, Set,2
Volt Prime Systems,15, Blueprint,1
Volt Prime Systems,20, Blueprint,1
Volt Prime Systems,30, Blueprint,2
Volt Prime Systems,35, Blueprint,1
Volt Prime Systems,36, Blueprint,1
Volt Prime Systems,40, Blueprint,3
Volt Prime Systems,45, Blueprint,10
Volt Prime Systems,48, Blueprint,1
Volt Prime Systems,49, Blueprint,2
Volt Prime Systems,50, Blueprint,22
Volt Prime Systems,54, Blueprint,3
Volt Prime Systems,55, Blueprint,9
Volt Prime Systems,56, Blueprint,3
Volt Prime Systems,59, Blueprint,1
Volt Prime Systems,60, Blueprint,15
Volt Prime Systems,64, Blueprint,2
Volt Prime Systems,65, Blueprint,11
Volt Prime Systems,69, Blueprint,5
Volt Prime Systems,70, Blueprint,7
Volt Prime Systems,73, Blueprint,1
Volt Prime Systems,74, Blueprint,10
Volt Prime Systems,75, Blueprint,5
Volt Prime Systems,80, Blueprint,1
Volt Prime Systems,85, Blueprint,1
Volt Prime Systems,90, Blueprint,3
Volt Prime Systems,95, Blueprint,1
Volt Prime Systems,100, Blueprint,1
Volt Prime Systems,120, Blueprint,1
Voltaic Lance,25, Mod,1000
Voltaic Strike,20, Mod,7
Voltaic Strike,25, Mod,19
Voltaic Strike,28, Mod,19
Voltaic Strike,29, Mod,3
Voltaic Strike,30, Mod,27
Voltaic Strike,34, Mod,1
Voltaic Strike,35, Mod,9
Voltaic Strike,40, Mod,10
Voltaic Strike,45, Mod,1
Voltaic Strike,50, Mod,1
Voltaic Strike,58, Mod,1
Voltaic Strike,125, Mod,2
Vulpine Mask,3, Mod,5
Vulpine Mask,4, Mod,6
Vulpine Mask,5, Mod,26
Vulpine Mask,6, Mod,3
Vulpine Mask,7, Mod,5
Vulpine Mask,8, Mod,2
Vulpine Mask,10, Mod,10
Vulpine Mask,12, Mod,3
Vulpine Mask,15, Mod,2
Vulpine Mask,20, Mod,1
Vulpine Mask,25, Mod,1
Vulpine Mask,35, Mod,1
Vulpine Mask,40, Mod,1
War Blade,1, Blueprint,50
War Blade,15, Blueprint,1
War Blade,20, Blueprint,7
War Blade,25, Blueprint,3
War Blade,28, Blueprint,1
War Blade,30, Blueprint,8
War Blade,35, Blueprint,5
War Blade,38, Blueprint,1
War Blade,40, Blueprint,1
War Blade,45, Blueprint,3
War Blade,50, Blueprint,5
War Blade,60, Blueprint,4
War Blade,90, Blueprint,1
War Hilt,10, Blueprint,1
War Hilt,15, Blueprint,6
War Hilt,19, Blueprint,1
War Hilt,20, Blueprint,13
War Hilt,21, Blueprint,3
War Hilt,23, Blueprint,1
War Hilt,24, Blueprint,1
War Hilt,25, Blueprint,1
War Hilt,29, Blueprint,1
War Hilt,30, Blueprint,2
War Hilt,34, Blueprint,1
War Hilt,35, Blueprint,1
War Hilt,40, Blueprint,3
War Hilt,50, Blueprint,3
War Hilt,70, Blueprint,1
War Hilt,90, Blueprint,1
War Hilt,230, Blueprint,1
Warm Coat,2, Mod,1
Weeping Wounds,5, Mod,2
Weeping Wounds,12, Mod,1
Weeping Wounds,14, Mod,2
Weeping Wounds,15, Mod,1
Weeping Wounds,18, Mod,2
Weeping Wounds,20, Mod,2
Weeping Wounds,40, Mod,1
Whirlwind,3, Mod,5
Whirlwind,4, Mod,7
Whirlwind,5, Mod,11
Whirlwind,10, Mod,2
Wildfire,1, Mod,2
Wildfire,2, Mod,2
Wildfire,3, Mod,10
Wildfire,4, Mod,1
Wildfire,5, Mod,2
Wildfire,8, Mod,1
Wildfire,10, Mod,2
Winds of Purity,10, Mod,8
Winds of Purity,12, Mod,4
Winds of Purity,14, Mod,1
Winds of Purity,15, Mod,1
Winds of Purity,20, Mod,1
Wyrm Prime Blueprint,4, Blueprint,1
Wyrm Prime Blueprint,5, Blueprint,1
Wyrm Prime Blueprint,7, Blueprint,3
Wyrm Prime Blueprint,8, Blueprint,3
Wyrm Prime Blueprint,9, Blueprint,2
Wyrm Prime Blueprint,10, Blueprint,14
Wyrm Prime Blueprint,11, Blueprint,3
Wyrm Prime Blueprint,12, Blueprint,5
Wyrm Prime Blueprint,13, Blueprint,3
Wyrm Prime Blueprint,14, Blueprint,5
Wyrm Prime Blueprint,15, Blueprint,19
Wyrm Prime Blueprint,16, Blueprint,1
Wyrm Prime Blueprint,17, Blueprint,4
Wyrm Prime Blueprint,18, Blueprint,3
Wyrm Prime Blueprint,19, Blueprint,7
Wyrm Prime Blueprint,20, Blueprint,6
Wyrm Prime Blueprint,25, Blueprint,1
Wyrm Prime Blueprint,30, Blueprint,1
Wyrm Prime Carapace,5, Blueprint,22
